datetime,Temp(C),WindDir,Wind Speed(km/h),PM2.5
2016-03-06 15:00:00,31.266666666666666,96.66666666666667,13.333333333333334,27.5
2016-03-06 16:00:00,31.0,90.0,12.0,25.0
2016-03-06 17:00:00,29.933333333333334,78.33333333333333,14.0,28.4
2016-03-06 18:00:00,28.866666666666667,66.66666666666667,16.0,31.7
2016-03-06 19:00:00,27.8,55.0,18.0,31.1
2016-03-06 20:00:00,27.533333333333335,58.333333333333336,19.333333333333332,27.3
2016-03-06 21:00:00,27.266666666666666,61.666666666666664,20.666666666666668,23.0
2016-03-06 22:00:00,27.0,65.0,22.0,23.0
2016-03-06 23:00:00,26.733333333333334,68.33333333333333,20.666666666666668,24.4
2016-03-07 00:00:00,26.466666666666665,71.66666666666667,19.333333333333332,23.5
2016-03-07 01:00:00,26.2,75.0,18.0,31.5
2016-03-07 02:00:00,25.933333333333334,80.0,17.0,30.6
2016-03-07 03:00:00,25.666666666666664,85.0,16.0,31.0
2016-03-07 04:00:00,25.4,90.0,15.0,29.4
2016-03-07 05:00:00,25.766666666666666,95.0,13.333333333333334,29.6
2016-03-07 06:00:00,26.133333333333333,100.0,11.666666666666666,26.2
2016-03-07 07:00:00,26.5,105.0,10.0,28.1
2016-03-07 08:00:00,27.8,100.0,11.333333333333334,26.8
2016-03-07 09:00:00,29.099999999999998,95.0,12.666666666666666,28.7
2016-03-07 10:00:00,30.4,90.0,14.0,28.1
2016-03-07 11:00:00,31.066666666666666,90.0,12.666666666666666,27.5
2016-03-07 12:00:00,31.73333333333333,90.0,11.333333333333334,32.5
2016-03-07 13:00:00,32.4,90.0,10.0,34.1
2016-03-07 14:00:00,31.966666666666665,85.0,9.666666666666666,36.1
2016-03-07 15:00:00,31.533333333333335,80.0,9.333333333333334,28.1
2016-03-07 16:00:00,31.1,75.0,9.0,26.1
2016-03-07 17:00:00,29.866666666666667,71.66666666666667,11.0,30.2
2016-03-07 18:00:00,28.633333333333333,68.33333333333333,13.0,20.9
2016-03-07 19:00:00,27.4,65.0,15.0,27.3
2016-03-07 20:00:00,27.166666666666664,71.66666666666667,15.666666666666666,18.1
2016-03-07 21:00:00,26.933333333333334,78.33333333333333,16.333333333333332,19.9
2016-03-07 22:00:00,26.7,85.0,17.0,21.6
2016-03-07 23:00:00,26.666666666666668,96.66666666666667,15.666666666666666,20.6
2016-03-08 00:00:00,26.633333333333333,108.33333333333333,14.333333333333334,29.4
2016-03-08 01:00:00,26.6,120.0,13.0,27.6
2016-03-08 02:00:00,26.5,126.66666666666667,11.666666666666666,27.5
2016-03-08 03:00:00,26.400000000000002,133.33333333333334,10.333333333333334,25.3
2016-03-08 04:00:00,26.3,140.0,9.0,27.8
2016-03-08 05:00:00,26.666666666666668,141.66666666666666,8.333333333333334,27.4
2016-03-08 06:00:00,27.03333333333333,143.33333333333334,7.666666666666667,26.9
2016-03-08 07:00:00,27.4,145.0,7.0,21.9
2016-03-08 08:00:00,28.166666666666664,138.33333333333334,6.666666666666667,28.4
2016-03-08 09:00:00,28.933333333333334,131.66666666666666,6.333333333333333,30.4
2016-03-08 10:00:00,29.7,125.0,6.0,27.4
2016-03-08 11:00:00,30.466666666666665,111.66666666666667,5.0,28.9
2016-03-08 12:00:00,31.233333333333334,98.33333333333333,4.0,30.6
2016-03-08 13:00:00,32.0,85.0,3.0,34.4
2016-03-08 14:00:00,31.766666666666666,95.0,2.6666666666666665,38.7
2016-03-08 15:00:00,31.533333333333335,105.0,2.3333333333333335,27.1
2016-03-08 16:00:00,31.3,115.0,2.0,26.1
2016-03-08 17:00:00,30.066666666666666,113.33333333333333,2.6666666666666665,32.6
2016-03-08 18:00:00,28.833333333333336,111.66666666666667,3.333333333333333,29.5
2016-03-08 19:00:00,27.6,110.0,4.0,20.1
2016-03-08 20:00:00,27.26666666666667,113.33333333333333,3.6666666666666665,23.8
2016-03-08 21:00:00,26.933333333333334,116.66666666666667,3.3333333333333335,22.6
2016-03-08 22:00:00,26.6,120.0,3.0,20.0
2016-03-08 23:00:00,26.400000000000002,151.66666666666666,3.6666666666666665,25.3
2016-03-09 00:00:00,26.2,183.33333333333334,4.333333333333333,26.1
2016-03-09 01:00:00,26.0,215.0,5.0,29.0
2016-03-09 02:00:00,25.866666666666667,210.0,5.333333333333333,27.2
2016-03-09 03:00:00,25.733333333333334,205.0,5.666666666666667,33.6
2016-03-09 04:00:00,25.6,200.0,6.0,23.1
2016-03-09 05:00:00,26.033333333333335,201.66666666666666,5.666666666666667,19.1
2016-03-09 06:00:00,26.466666666666665,203.33333333333334,5.333333333333333,22.6
2016-03-09 07:00:00,26.9,205.0,5.0,24.3
2016-03-09 08:00:00,28.366666666666667,216.66666666666666,4.0,27.4
2016-03-09 09:00:00,29.833333333333332,228.33333333333334,3.0,35.5
2016-03-09 10:00:00,31.3,240.0,2.0,34.0
2016-03-09 11:00:00,31.833333333333332,221.66666666666666,2.3333333333333335,29.8
2016-03-09 12:00:00,32.36666666666667,203.33333333333334,2.6666666666666665,26.9
2016-03-09 13:00:00,32.9,185.0,3.0,28.8
2016-03-09 14:00:00,32.63333333333333,178.33333333333334,2.6666666666666665,29.6
2016-03-09 15:00:00,32.36666666666667,171.66666666666666,2.3333333333333335,35.8
2016-03-09 16:00:00,32.1,165.0,2.0,33.8
2016-03-09 17:00:00,30.566666666666666,140.0,4.666666666666666,30.2
2016-03-09 18:00:00,29.033333333333335,115.0,7.333333333333333,30.0
2016-03-09 19:00:00,27.5,90.0,10.0,29.5
2016-03-09 20:00:00,27.3,90.0,10.0,27.9
2016-03-09 21:00:00,27.099999999999998,90.0,10.0,26.2
2016-03-09 22:00:00,26.9,90.0,10.0,26.2
2016-03-09 23:00:00,26.7,88.33333333333333,8.333333333333334,26.3
2016-03-10 00:00:00,26.5,86.66666666666667,6.666666666666666,29.8
2016-03-10 01:00:00,26.3,85.0,5.0,32.0
2016-03-10 02:00:00,26.2,85.0,4.666666666666667,33.5
2016-03-10 03:00:00,26.1,85.0,4.333333333333333,27.7
2016-03-10 04:00:00,26.0,85.0,4.0,19.3
2016-03-10 05:00:00,26.333333333333332,126.66666666666666,3.6666666666666665,19.3
2016-03-10 06:00:00,26.666666666666668,168.33333333333331,3.3333333333333335,19.9
2016-03-10 07:00:00,27.0,210.0,3.0,27.7
2016-03-10 08:00:00,28.533333333333335,251.66666666666666,2.3333333333333335,26.7
2016-03-10 09:00:00,30.066666666666666,293.3333333333333,1.6666666666666667,25.7
2016-03-10 10:00:00,31.6,335.0,1.0,30.4
2016-03-10 11:00:00,32.266666666666666,250.0,1.6666666666666665,31.2
2016-03-10 12:00:00,32.93333333333334,165.0,2.333333333333333,27.1
2016-03-10 13:00:00,33.6,80.0,3.0,32.4
2016-03-10 14:00:00,33.2,73.33333333333333,4.666666666666667,29.1
2016-03-10 15:00:00,32.8,66.66666666666667,6.333333333333334,36.8
2016-03-10 16:00:00,32.4,60.0,8.0,35.0
2016-03-10 17:00:00,30.866666666666667,60.0,10.666666666666666,30.7
2016-03-10 18:00:00,29.333333333333332,60.0,13.333333333333332,31.2
2016-03-10 19:00:00,27.8,60.0,16.0,32.7
2016-03-10 20:00:00,27.46666666666667,63.333333333333336,17.666666666666668,29.7
2016-03-10 21:00:00,27.133333333333333,66.66666666666667,19.333333333333332,25.7
2016-03-10 22:00:00,26.8,70.0,21.0,24.2
2016-03-10 23:00:00,26.6,76.66666666666667,19.666666666666668,25.9
2016-03-11 00:00:00,26.4,83.33333333333333,18.333333333333332,28.3
2016-03-11 01:00:00,26.2,90.0,17.0,28.8
2016-03-11 02:00:00,26.066666666666666,96.66666666666667,15.666666666666666,29.5
2016-03-11 03:00:00,25.933333333333334,103.33333333333333,14.333333333333334,25.4
2016-03-11 04:00:00,25.8,110.0,13.0,25.5
2016-03-11 05:00:00,26.133333333333333,116.66666666666667,13.0,17.2
2016-03-11 06:00:00,26.46666666666667,123.33333333333333,13.0,23.2
2016-03-11 07:00:00,26.8,130.0,13.0,23.5
2016-03-11 08:00:00,28.266666666666666,125.0,13.666666666666666,27.6
2016-03-11 09:00:00,29.733333333333334,120.0,14.333333333333334,27.6
2016-03-11 10:00:00,31.2,115.0,15.0,27.6
2016-03-11 11:00:00,31.9,115.0,14.333333333333334,27.8
2016-03-11 12:00:00,32.599999999999994,115.0,13.666666666666666,27.8
2016-03-11 13:00:00,33.3,115.0,13.0,27.8
2016-03-11 14:00:00,32.8,108.33333333333333,12.333333333333334,27.8
2016-03-11 15:00:00,32.3,101.66666666666667,11.666666666666666,27.8
2016-03-11 16:00:00,31.8,95.0,11.0,27.7
2016-03-11 17:00:00,30.666666666666668,90.0,14.0,27.7
2016-03-11 18:00:00,29.53333333333333,85.0,17.0,27.7
2016-03-11 19:00:00,28.4,80.0,20.0,27.6
2016-03-11 20:00:00,28.03333333333333,81.66666666666667,22.0,27.7
2016-03-11 21:00:00,27.666666666666668,83.33333333333333,24.0,27.7
2016-03-11 22:00:00,27.3,85.0,26.0,27.7
2016-03-11 23:00:00,27.066666666666666,86.66666666666667,20.333333333333332,27.7
2016-03-12 00:00:00,26.833333333333336,88.33333333333333,14.666666666666666,27.7
2016-03-12 01:00:00,26.6,90.0,9.0,27.8
2016-03-12 02:00:00,26.6,96.66666666666667,8.333333333333334,27.9
2016-03-12 03:00:00,26.6,103.33333333333333,7.666666666666667,27.9
2016-03-12 04:00:00,26.6,110.0,7.0,27.9
2016-03-12 05:00:00,26.76666666666667,116.66666666666667,8.0,27.9
2016-03-12 06:00:00,26.933333333333334,123.33333333333333,9.0,27.9
2016-03-12 07:00:00,27.1,130.0,10.0,27.8
2016-03-12 08:00:00,28.366666666666667,130.0,11.0,27.8
2016-03-12 09:00:00,29.633333333333333,130.0,12.0,27.7
2016-03-12 10:00:00,30.9,130.0,13.0,27.7
2016-03-12 11:00:00,31.099999999999998,135.0,13.0,27.7
2016-03-12 12:00:00,31.3,140.0,13.0,27.8
2016-03-12 13:00:00,31.5,145.0,13.0,27.9
2016-03-12 14:00:00,31.333333333333332,150.0,14.333333333333334,27.8
2016-03-12 15:00:00,31.166666666666668,155.0,15.666666666666666,27.8
2016-03-12 16:00:00,31.0,160.0,17.0,27.8
2016-03-12 17:00:00,29.966666666666665,158.33333333333334,18.333333333333332,27.8
2016-03-12 18:00:00,28.933333333333334,156.66666666666666,19.666666666666668,27.8
2016-03-12 19:00:00,27.9,155.0,21.0,27.7
2016-03-12 20:00:00,27.566666666666666,158.33333333333334,20.0,27.7
2016-03-12 21:00:00,27.23333333333333,161.66666666666666,19.0,27.7
2016-03-12 22:00:00,26.9,165.0,18.0,27.6
2016-03-12 23:00:00,26.666666666666664,173.33333333333334,17.0,27.7
2016-03-13 00:00:00,26.433333333333334,181.66666666666666,16.0,19.5
2016-03-13 01:00:00,26.2,190.0,15.0,26.0
2016-03-13 02:00:00,26.233333333333334,196.66666666666666,15.333333333333334,21.2
2016-03-13 03:00:00,26.266666666666666,203.33333333333334,15.666666666666666,15.7
2016-03-13 04:00:00,26.3,210.0,16.0,14.2
2016-03-13 05:00:00,26.6,210.0,16.0,14.4
2016-03-13 06:00:00,26.9,210.0,16.0,15.0
2016-03-13 07:00:00,27.2,210.0,16.0,16.1
2016-03-13 08:00:00,28.2,211.66666666666666,15.666666666666666,22.8
2016-03-13 09:00:00,29.2,213.33333333333334,15.333333333333334,22.6
2016-03-13 10:00:00,30.2,215.0,15.0,22.4
2016-03-13 11:00:00,30.7,216.66666666666666,14.0,21.9
2016-03-13 12:00:00,31.2,218.33333333333334,13.0,22.9
2016-03-13 13:00:00,31.7,220.0,12.0,22.1
2016-03-13 14:00:00,31.466666666666665,216.66666666666666,10.666666666666666,23.7
2016-03-13 15:00:00,31.233333333333334,213.33333333333334,9.333333333333334,25.6
2016-03-13 16:00:00,31.0,210.0,8.0,23.4
2016-03-13 17:00:00,29.833333333333332,191.66666666666666,7.666666666666667,24.0
2016-03-13 18:00:00,28.666666666666668,173.33333333333334,7.333333333333333,25.8
2016-03-13 19:00:00,27.5,155.0,7.0,26.6
2016-03-13 20:00:00,27.266666666666666,143.33333333333334,6.666666666666667,27.1
2016-03-13 21:00:00,27.033333333333335,131.66666666666666,6.333333333333333,24.6
2016-03-13 22:00:00,26.8,120.0,6.0,23.7
2016-03-13 23:00:00,26.533333333333335,101.66666666666667,5.333333333333333,19.4
2016-03-14 00:00:00,26.266666666666666,83.33333333333334,4.666666666666667,19.0
2016-03-14 01:00:00,26.0,65.0,4.0,25.1
2016-03-14 02:00:00,25.866666666666667,78.33333333333333,5.0,30.5
2016-03-14 03:00:00,25.733333333333334,91.66666666666667,6.0,27.8
2016-03-14 04:00:00,25.6,105.0,7.0,23.6
2016-03-14 05:00:00,26.066666666666666,130.0,7.666666666666667,18.3
2016-03-14 06:00:00,26.533333333333335,155.0,8.333333333333334,14.6
2016-03-14 07:00:00,27.0,180.0,9.0,22.0
2016-03-14 08:00:00,28.4,175.0,8.333333333333334,19.3
2016-03-14 09:00:00,29.8,170.0,7.666666666666667,23.9
2016-03-14 10:00:00,31.2,165.0,7.0,26.3
2016-03-14 11:00:00,31.833333333333332,155.0,7.666666666666667,28.1
2016-03-14 12:00:00,32.46666666666667,145.0,8.333333333333334,25.9
2016-03-14 13:00:00,33.1,135.0,9.0,24.7
2016-03-14 14:00:00,32.6,136.66666666666666,8.666666666666666,29.0
2016-03-14 15:00:00,32.1,138.33333333333334,8.333333333333334,30.8
2016-03-14 16:00:00,31.6,140.0,8.0,30.4
2016-03-14 17:00:00,30.366666666666667,141.66666666666666,7.333333333333333,27.5
2016-03-14 18:00:00,29.133333333333333,143.33333333333334,6.666666666666667,22.7
2016-03-14 19:00:00,27.9,145.0,6.0,20.4
2016-03-14 20:00:00,27.7,140.0,6.0,19.8
2016-03-14 21:00:00,27.5,135.0,6.0,15.1
2016-03-14 22:00:00,27.3,130.0,6.0,15.35
2016-03-14 23:00:00,27.033333333333335,125.0,6.666666666666667,15.6
2016-03-15 00:00:00,26.766666666666666,120.0,7.333333333333333,22.1
2016-03-15 01:00:00,26.5,115.0,8.0,17.0
2016-03-15 02:00:00,26.433333333333334,130.0,8.666666666666666,21.0
2016-03-15 03:00:00,26.366666666666667,145.0,9.333333333333334,22.3
2016-03-15 04:00:00,26.3,160.0,10.0,19.4
2016-03-15 05:00:00,26.666666666666668,186.66666666666666,10.0,16.6
2016-03-15 06:00:00,27.03333333333333,213.33333333333334,10.0,18.3
2016-03-15 07:00:00,27.4,240.0,10.0,22.7
2016-03-15 08:00:00,28.8,241.66666666666666,9.0,29.7
2016-03-15 09:00:00,30.2,243.33333333333334,8.0,18.0
2016-03-15 10:00:00,31.6,245.0,7.0,21.3
2016-03-15 11:00:00,31.833333333333332,233.33333333333334,7.666666666666667,24.5
2016-03-15 12:00:00,32.06666666666666,221.66666666666666,8.333333333333334,27.2
2016-03-15 13:00:00,32.3,210.0,9.0,25.3
2016-03-15 14:00:00,31.999999999999996,201.66666666666666,8.666666666666666,27.1
2016-03-15 15:00:00,31.7,193.33333333333334,8.333333333333334,25.4
2016-03-15 16:00:00,31.4,185.0,8.0,29.3
2016-03-15 17:00:00,30.23333333333333,165.0,7.333333333333333,31.1
2016-03-15 18:00:00,29.066666666666666,145.0,6.666666666666667,28.0
2016-03-15 19:00:00,27.9,125.0,6.0,27.2
2016-03-15 20:00:00,27.633333333333333,125.0,5.666666666666667,26.1
2016-03-15 21:00:00,27.366666666666667,125.0,5.333333333333333,25.9
2016-03-15 22:00:00,27.1,125.0,5.0,23.5
2016-03-15 23:00:00,26.933333333333334,153.33333333333334,4.666666666666667,21.9
2016-03-16 00:00:00,26.76666666666667,181.66666666666666,4.333333333333333,21.3
2016-03-16 01:00:00,26.6,210.0,4.0,24.5
2016-03-16 02:00:00,26.7,205.0,6.666666666666666,27.8
2016-03-16 03:00:00,26.8,200.0,9.333333333333332,31.0
2016-03-16 04:00:00,26.9,195.0,12.0,33.1
2016-03-16 05:00:00,27.0,195.0,14.0,35.1
2016-03-16 06:00:00,27.099999999999998,195.0,16.0,48.9
2016-03-16 07:00:00,27.2,195.0,18.0,35.9
2016-03-16 08:00:00,28.366666666666667,195.0,16.333333333333332,26.6
2016-03-16 09:00:00,29.53333333333333,195.0,14.666666666666666,27.2
2016-03-16 10:00:00,30.7,195.0,13.0,26.133333333333333
2016-03-16 11:00:00,31.099999999999998,203.33333333333334,10.666666666666666,25.066666666666666
2016-03-16 12:00:00,31.5,211.66666666666666,8.333333333333332,24.0
2016-03-16 13:00:00,31.9,220.0,6.0,23.9
2016-03-16 14:00:00,31.599999999999998,210.0,5.666666666666667,31.7
2016-03-16 15:00:00,31.3,200.0,5.333333333333333,28.4
2016-03-16 16:00:00,31.0,190.0,5.0,21.9
2016-03-16 17:00:00,29.933333333333334,188.33333333333334,6.0,29.2
2016-03-16 18:00:00,28.866666666666667,186.66666666666666,7.0,29.3
2016-03-16 19:00:00,27.8,185.0,8.0,27.3
2016-03-16 20:00:00,27.433333333333334,191.66666666666666,7.0,24.8
2016-03-16 21:00:00,27.066666666666666,198.33333333333334,6.0,23.8
2016-03-16 22:00:00,26.7,205.0,5.0,21.7
2016-03-16 23:00:00,26.5,191.66666666666666,5.333333333333333,20.7
2016-03-17 00:00:00,26.3,178.33333333333334,5.666666666666667,20.9
2016-03-17 01:00:00,26.1,165.0,6.0,25.2
2016-03-17 02:00:00,25.96666666666667,158.33333333333334,7.0,27.2
2016-03-17 03:00:00,25.833333333333332,151.66666666666666,8.0,28.1
2016-03-17 04:00:00,25.7,145.0,9.0,23.7
2016-03-17 05:00:00,26.2,146.66666666666666,10.666666666666666,31.8
2016-03-17 06:00:00,26.7,148.33333333333334,12.333333333333334,31.3
2016-03-17 07:00:00,27.2,150.0,14.0,25.3
2016-03-17 08:00:00,28.7,151.66666666666666,14.333333333333334,30.4
2016-03-17 09:00:00,30.2,153.33333333333334,14.666666666666666,26.9
2016-03-17 10:00:00,31.7,155.0,15.0,29.9
2016-03-17 11:00:00,32.166666666666664,155.0,15.0,30.3
2016-03-17 12:00:00,32.63333333333333,155.0,15.0,25.4
2016-03-17 13:00:00,33.1,155.0,15.0,23.8
2016-03-17 14:00:00,32.7,151.66666666666666,13.666666666666666,29.2
2016-03-17 15:00:00,32.3,148.33333333333334,12.333333333333334,29.8
2016-03-17 16:00:00,31.9,145.0,11.0,28.1
2016-03-17 17:00:00,30.53333333333333,130.0,9.333333333333334,32.1
2016-03-17 18:00:00,29.166666666666668,115.0,7.666666666666666,31.0
2016-03-17 19:00:00,27.8,100.0,6.0,24.8
2016-03-17 20:00:00,27.6,98.33333333333333,5.333333333333333,29.2
2016-03-17 21:00:00,27.4,96.66666666666667,4.666666666666667,30.9
2016-03-17 22:00:00,27.2,95.0,4.0,24.1
2016-03-17 23:00:00,26.966666666666665,160.0,4.333333333333333,22.9
2016-03-18 00:00:00,26.733333333333334,225.0,4.666666666666667,23.5
2016-03-18 01:00:00,26.5,290.0,5.0,25.8
2016-03-18 02:00:00,26.466666666666665,265.0,5.333333333333333,30.1
2016-03-18 03:00:00,26.433333333333334,240.0,5.666666666666667,28.4
2016-03-18 04:00:00,26.4,215.0,6.0,26.9
2016-03-18 05:00:00,26.766666666666666,213.33333333333334,6.0,27.2
2016-03-18 06:00:00,27.133333333333333,211.66666666666666,6.0,29.6
2016-03-18 07:00:00,27.5,210.0,6.0,33.0
2016-03-18 08:00:00,28.9,213.33333333333334,5.0,30.8
2016-03-18 09:00:00,30.3,216.66666666666666,4.0,31.1
2016-03-18 10:00:00,31.7,220.0,3.0,31.9
2016-03-18 11:00:00,32.13333333333333,228.33333333333334,3.0,31.2
2016-03-18 12:00:00,32.56666666666666,236.66666666666666,3.0,32.9
2016-03-18 13:00:00,33.0,245.0,3.0,32.0
2016-03-18 14:00:00,32.6,220.0,3.0,31.7
2016-03-18 15:00:00,32.2,195.0,3.0,30.3
2016-03-18 16:00:00,31.8,170.0,3.0,30.0
2016-03-18 17:00:00,30.633333333333333,140.0,4.333333333333333,27.6
2016-03-18 18:00:00,29.46666666666667,110.0,5.666666666666666,26.1
2016-03-18 19:00:00,28.3,80.0,7.0,28.4
2016-03-18 20:00:00,28.066666666666666,78.33333333333333,7.666666666666667,29.4
2016-03-18 21:00:00,27.833333333333336,76.66666666666667,8.333333333333334,28.2
2016-03-18 22:00:00,27.6,75.0,9.0,27.2
2016-03-18 23:00:00,27.366666666666667,80.0,8.666666666666666,24.9
2016-03-19 00:00:00,27.133333333333333,85.0,8.333333333333334,25.5
2016-03-19 01:00:00,26.9,90.0,8.0,27.6
2016-03-19 02:00:00,26.766666666666666,106.66666666666667,7.333333333333333,30.0
2016-03-19 03:00:00,26.633333333333333,123.33333333333334,6.666666666666667,28.5
2016-03-19 04:00:00,26.5,140.0,6.0,28.9
2016-03-19 05:00:00,26.866666666666667,150.0,6.666666666666667,30.6
2016-03-19 06:00:00,27.233333333333334,160.0,7.333333333333333,30.8
2016-03-19 07:00:00,27.6,170.0,8.0,29.9
2016-03-19 08:00:00,28.5,156.66666666666666,7.666666666666667,36.2
2016-03-19 09:00:00,29.400000000000002,143.33333333333334,7.333333333333333,34.8
2016-03-19 10:00:00,30.3,130.0,7.0,39.2
2016-03-19 11:00:00,31.3,113.33333333333333,7.0,35.9
2016-03-19 12:00:00,32.3,96.66666666666666,7.0,39.1
2016-03-19 13:00:00,33.3,80.0,7.0,34.7
2016-03-19 14:00:00,32.93333333333333,73.33333333333333,8.333333333333334,33.5
2016-03-19 15:00:00,32.56666666666667,66.66666666666667,9.666666666666666,34.4
