datetime,Temp(C),WindDir,Wind Speed(km/h),PM2.5
2016-03-06 17:00:00,35.833333333333336,166.66666666666666,12.333333333333334,29.4
2016-03-06 18:00:00,34.166666666666664,178.33333333333334,10.666666666666666,29.6
2016-03-06 19:00:00,32.5,190.0,9.0,28.2
2016-03-06 20:00:00,31.433333333333334,191.66666666666666,8.0,27.8
2016-03-06 21:00:00,30.366666666666667,193.33333333333334,7.0,25.9
2016-03-06 22:00:00,29.3,195.0,6.0,28.2
2016-03-06 23:00:00,29.033333333333335,193.33333333333334,6.0,27.5
2016-03-07 00:00:00,28.766666666666666,191.66666666666666,6.0,26.7
2016-03-07 01:00:00,28.5,190.0,6.0,29.7
2016-03-07 02:00:00,28.066666666666666,186.66666666666666,7.0,30.9
2016-03-07 03:00:00,27.633333333333333,183.33333333333334,8.0,31.7
2016-03-07 04:00:00,27.2,180.0,9.0,33.3
2016-03-07 05:00:00,27.099999999999998,183.33333333333334,10.0,34.2
2016-03-07 06:00:00,27.0,186.66666666666666,11.0,26.9
2016-03-07 07:00:00,26.9,190.0,12.0,34.4
2016-03-07 08:00:00,28.966666666666665,186.66666666666666,11.666666666666666,33.9
2016-03-07 09:00:00,31.033333333333335,183.33333333333334,11.333333333333334,32.1
2016-03-07 10:00:00,33.1,180.0,11.0,30.5
2016-03-07 11:00:00,34.4,183.33333333333334,10.666666666666666,31.9
2016-03-07 12:00:00,35.7,186.66666666666666,10.333333333333334,34.1
2016-03-07 13:00:00,37.0,190.0,10.0,34.7
2016-03-07 14:00:00,37.63333333333333,186.66666666666666,10.0,37.4
2016-03-07 15:00:00,38.266666666666666,183.33333333333334,10.0,33.9
2016-03-07 16:00:00,38.9,180.0,10.0,31.1
2016-03-07 17:00:00,36.56666666666666,201.66666666666666,11.0,28.7
2016-03-07 18:00:00,34.233333333333334,223.33333333333334,12.0,29.5
2016-03-07 19:00:00,31.9,245.0,13.0,27.3
2016-03-07 20:00:00,31.2,233.33333333333334,14.0,25.4
2016-03-07 21:00:00,30.5,221.66666666666666,15.0,24.9
2016-03-07 22:00:00,29.8,210.0,16.0,22.7
2016-03-07 23:00:00,29.46666666666667,216.66666666666666,16.0,21.9
2016-03-08 00:00:00,29.133333333333333,223.33333333333334,16.0,23.6
2016-03-08 01:00:00,28.8,230.0,16.0,25.0
2016-03-08 02:00:00,28.333333333333332,236.66666666666666,16.0,27.7
2016-03-08 03:00:00,27.866666666666667,243.33333333333334,16.0,29.9
2016-03-08 04:00:00,27.4,250.0,16.0,30.0
2016-03-08 05:00:00,27.2,253.33333333333334,15.0,28.3
2016-03-08 06:00:00,27.0,256.6666666666667,14.0,31.7
2016-03-08 07:00:00,26.8,260.0,13.0,31.4
2016-03-08 08:00:00,29.0,261.6666666666667,12.0,31.9
2016-03-08 09:00:00,31.2,263.3333333333333,11.0,29.5
2016-03-08 10:00:00,33.4,265.0,10.0,29.4
2016-03-08 11:00:00,34.8,273.3333333333333,10.333333333333334,30.6
2016-03-08 12:00:00,36.2,281.6666666666667,10.666666666666666,31.5
2016-03-08 13:00:00,37.6,290.0,11.0,33.9
2016-03-08 14:00:00,38.300000000000004,286.6666666666667,10.333333333333334,35.8
2016-03-08 15:00:00,39.0,283.3333333333333,9.666666666666666,33.8
2016-03-08 16:00:00,39.7,280.0,9.0,28.7
2016-03-08 17:00:00,37.53333333333334,276.6666666666667,12.666666666666666,26.9
2016-03-08 18:00:00,35.36666666666667,273.3333333333333,16.333333333333332,28.5
2016-03-08 19:00:00,33.2,270.0,20.0,24.2
2016-03-08 20:00:00,32.400000000000006,271.6666666666667,18.333333333333332,24.0
2016-03-08 21:00:00,31.6,273.3333333333333,16.666666666666668,22.9
2016-03-08 22:00:00,30.8,275.0,15.0,22.0
2016-03-08 23:00:00,30.266666666666666,268.3333333333333,14.333333333333334,21.7
2016-03-09 00:00:00,29.733333333333334,261.6666666666667,13.666666666666666,24.6
2016-03-09 01:00:00,29.2,255.0,13.0,27.7
2016-03-09 02:00:00,28.566666666666666,256.6666666666667,13.333333333333334,32.7
2016-03-09 03:00:00,27.933333333333334,258.3333333333333,13.666666666666666,31.1
2016-03-09 04:00:00,27.3,260.0,14.0,35.5
2016-03-09 05:00:00,27.1,260.0,13.0,36.7
2016-03-09 06:00:00,26.9,260.0,12.0,37.8
2016-03-09 07:00:00,26.7,260.0,11.0,32.6
2016-03-09 08:00:00,28.966666666666665,255.0,10.333333333333334,31.4
2016-03-09 09:00:00,31.233333333333334,250.0,9.666666666666666,28.7
2016-03-09 10:00:00,33.5,245.0,9.0,31.4
2016-03-09 11:00:00,35.1,246.66666666666666,10.333333333333334,28.3
2016-03-09 12:00:00,36.699999999999996,248.33333333333334,11.666666666666666,32.0
2016-03-09 13:00:00,38.3,250.0,13.0,32.8
2016-03-09 14:00:00,39.06666666666666,251.66666666666666,12.333333333333334,35.2
2016-03-09 15:00:00,39.833333333333336,253.33333333333334,11.666666666666666,28.4
2016-03-09 16:00:00,40.6,255.0,11.0,27.5
2016-03-09 17:00:00,38.53333333333333,251.66666666666666,13.0,27.2
2016-03-09 18:00:00,36.46666666666667,248.33333333333334,15.0,27.1
2016-03-09 19:00:00,34.4,245.0,17.0,23.9
2016-03-09 20:00:00,33.46666666666667,250.0,16.0,24.8
2016-03-09 21:00:00,32.53333333333333,255.0,15.0,26.4
2016-03-09 22:00:00,31.6,260.0,14.0,26.4
2016-03-09 23:00:00,30.533333333333335,261.6666666666667,14.666666666666666,24.3
2016-03-10 00:00:00,29.466666666666665,263.3333333333333,15.333333333333334,23.5
2016-03-10 01:00:00,28.4,265.0,16.0,27.4
2016-03-10 02:00:00,27.53333333333333,266.6666666666667,16.666666666666668,33.4
2016-03-10 03:00:00,26.666666666666668,268.3333333333333,17.333333333333332,36.4
2016-03-10 04:00:00,25.8,270.0,18.0,36.0
2016-03-10 05:00:00,25.46666666666667,273.3333333333333,16.666666666666668,36.1
2016-03-10 06:00:00,25.133333333333333,276.6666666666667,15.333333333333334,39.5
2016-03-10 07:00:00,24.8,280.0,14.0,40.1
2016-03-10 08:00:00,27.333333333333332,275.0,12.0,38.1
2016-03-10 09:00:00,29.866666666666667,270.0,10.0,36.1
2016-03-10 10:00:00,32.4,265.0,8.0,34.8
2016-03-10 11:00:00,34.43333333333333,250.0,8.0,33.1
2016-03-10 12:00:00,36.46666666666667,235.0,8.0,36.8
2016-03-10 13:00:00,38.5,220.0,8.0,40.3
2016-03-10 14:00:00,38.93333333333333,213.33333333333334,7.0,40.7
2016-03-10 15:00:00,39.36666666666667,206.66666666666666,6.0,37.9
2016-03-10 16:00:00,39.8,200.0,5.0,33.3
2016-03-10 17:00:00,37.36666666666667,226.66666666666666,8.333333333333334,29.0
2016-03-10 18:00:00,34.93333333333333,253.33333333333334,11.666666666666668,28.5
2016-03-10 19:00:00,32.5,280.0,15.0,24.8
2016-03-10 20:00:00,31.7,268.3333333333333,12.0,24.1
2016-03-10 21:00:00,30.900000000000002,256.6666666666667,9.0,25.3
2016-03-10 22:00:00,30.1,245.0,6.0,24.7
2016-03-10 23:00:00,29.333333333333336,223.33333333333334,5.0,23.3
2016-03-11 00:00:00,28.566666666666666,201.66666666666666,4.0,22.3
2016-03-11 01:00:00,27.8,180.0,3.0,27.8
2016-03-11 02:00:00,27.333333333333332,175.0,4.333333333333333,29.9
2016-03-11 03:00:00,26.866666666666667,170.0,5.666666666666666,32.5
2016-03-11 04:00:00,26.4,165.0,7.0,34.2
2016-03-11 05:00:00,26.4,165.0,8.333333333333334,30.9
2016-03-11 06:00:00,26.4,165.0,9.666666666666666,28.6
2016-03-11 07:00:00,26.4,165.0,11.0,31.1
2016-03-11 08:00:00,28.599999999999998,158.33333333333334,12.333333333333334,31.9
2016-03-11 09:00:00,30.8,151.66666666666666,13.666666666666666,31.9
2016-03-11 10:00:00,33.0,145.0,15.0,31.9
2016-03-11 11:00:00,34.833333333333336,146.66666666666666,14.0,32.0
2016-03-11 12:00:00,36.666666666666664,148.33333333333334,13.0,32.2
2016-03-11 13:00:00,38.5,150.0,12.0,32.2
2016-03-11 14:00:00,38.86666666666667,148.33333333333334,12.0,32.2
2016-03-11 15:00:00,39.233333333333334,146.66666666666666,12.0,32.2
2016-03-11 16:00:00,39.6,145.0,12.0,32.2
2016-03-11 17:00:00,37.13333333333333,166.66666666666666,12.0,32.2
2016-03-11 18:00:00,34.66666666666667,188.33333333333334,12.0,32.2
2016-03-11 19:00:00,32.2,210.0,12.0,32.2
2016-03-11 20:00:00,31.333333333333336,196.66666666666666,15.0,32.0
2016-03-11 21:00:00,30.46666666666667,183.33333333333334,18.0,32.0
2016-03-11 22:00:00,29.6,170.0,21.0,32.0
2016-03-11 23:00:00,29.3,185.0,22.0,32.0
2016-03-12 00:00:00,29.0,200.0,23.0,32.0
2016-03-12 01:00:00,28.7,215.0,24.0,32.0
2016-03-12 02:00:00,28.333333333333332,220.0,22.666666666666668,32.1
2016-03-12 03:00:00,27.96666666666667,225.0,21.333333333333332,32.3
2016-03-12 04:00:00,27.6,230.0,20.0,32.3
2016-03-12 05:00:00,27.6,226.66666666666666,19.666666666666668,32.3
2016-03-12 06:00:00,27.6,223.33333333333334,19.333333333333332,32.1
2016-03-12 07:00:00,27.6,220.0,19.0,32.2
2016-03-12 08:00:00,29.400000000000002,215.0,17.666666666666668,32.2
2016-03-12 09:00:00,31.2,210.0,16.333333333333332,32.2
2016-03-12 10:00:00,33.0,205.0,15.0,32.2
2016-03-12 11:00:00,34.266666666666666,201.66666666666666,15.0,32.0
2016-03-12 12:00:00,35.53333333333333,198.33333333333334,15.0,32.0
2016-03-12 13:00:00,36.8,195.0,15.0,32.3
2016-03-12 14:00:00,37.3,188.33333333333334,15.666666666666666,32.2
2016-03-12 15:00:00,37.8,181.66666666666666,16.333333333333332,32.2
2016-03-12 16:00:00,38.3,175.0,17.0,32.2
2016-03-12 17:00:00,36.13333333333333,186.66666666666666,19.666666666666668,32.2
2016-03-12 18:00:00,33.96666666666667,198.33333333333334,22.333333333333332,32.2
2016-03-12 19:00:00,31.8,210.0,25.0,32.0
2016-03-12 20:00:00,31.3,221.66666666666666,23.0,32.0
2016-03-12 21:00:00,30.8,233.33333333333334,21.0,31.9
2016-03-12 22:00:00,30.3,245.0,19.0,31.9
2016-03-12 23:00:00,29.900000000000002,251.66666666666666,19.0,31.9
2016-03-13 00:00:00,29.5,258.3333333333333,19.0,17.8
2016-03-13 01:00:00,29.1,265.0,19.0,19.3
2016-03-13 02:00:00,28.533333333333335,261.6666666666667,19.333333333333332,23.1
2016-03-13 03:00:00,27.966666666666665,258.3333333333333,19.666666666666668,24.3
2016-03-13 04:00:00,27.4,255.0,20.0,23.5
2016-03-13 05:00:00,27.166666666666664,251.66666666666666,19.0,23.0
2016-03-13 06:00:00,26.933333333333334,248.33333333333334,18.0,24.5
2016-03-13 07:00:00,26.7,245.0,17.0,24.7
2016-03-13 08:00:00,28.666666666666668,240.0,15.666666666666666,24.5
2016-03-13 09:00:00,30.633333333333333,235.0,14.333333333333334,24.95
2016-03-13 10:00:00,32.6,230.0,13.0,25.4
2016-03-13 11:00:00,34.36666666666667,231.66666666666666,12.0,25.4
2016-03-13 12:00:00,36.13333333333333,233.33333333333334,11.0,21.2
2016-03-13 13:00:00,37.9,235.0,10.0,25.4
2016-03-13 14:00:00,38.46666666666667,226.66666666666666,9.0,24.6
2016-03-13 15:00:00,39.03333333333333,218.33333333333334,8.0,25.1
2016-03-13 16:00:00,39.6,210.0,7.0,21.1
2016-03-13 17:00:00,37.300000000000004,215.0,10.666666666666666,22.3
2016-03-13 18:00:00,35.0,220.0,14.333333333333332,20.6
2016-03-13 19:00:00,32.7,225.0,18.0,20.5
2016-03-13 20:00:00,32.0,228.33333333333334,17.333333333333332,18.7
2016-03-13 21:00:00,31.3,231.66666666666666,16.666666666666668,18.8
2016-03-13 22:00:00,30.6,235.0,16.0,19.0
2016-03-13 23:00:00,30.0,245.0,14.666666666666666,16.7
2016-03-14 00:00:00,29.400000000000002,255.0,13.333333333333334,17.2
2016-03-14 01:00:00,28.8,265.0,12.0,18.6
2016-03-14 02:00:00,28.166666666666668,256.6666666666667,11.333333333333334,22.7
2016-03-14 03:00:00,27.53333333333333,248.33333333333334,10.666666666666666,23.3
2016-03-14 04:00:00,26.9,240.0,10.0,22.5
2016-03-14 05:00:00,26.7,223.33333333333334,9.0,24.4
2016-03-14 06:00:00,26.5,206.66666666666666,8.0,23.8
2016-03-14 07:00:00,26.3,190.0,7.0,26.6
2016-03-14 08:00:00,28.633333333333333,183.33333333333334,7.0,31.3
2016-03-14 09:00:00,30.966666666666665,176.66666666666666,7.0,29.8
2016-03-14 10:00:00,33.3,170.0,7.0,27.7
2016-03-14 11:00:00,35.0,161.66666666666666,6.333333333333333,32.8
2016-03-14 12:00:00,36.699999999999996,153.33333333333334,5.666666666666667,29.7
2016-03-14 13:00:00,38.4,145.0,5.0,35.7
2016-03-14 14:00:00,38.766666666666666,143.33333333333334,5.0,30.0
2016-03-14 15:00:00,39.13333333333333,141.66666666666666,5.0,28.3
2016-03-14 16:00:00,39.5,140.0,5.0,29.3
2016-03-14 17:00:00,37.13333333333333,191.66666666666666,8.0,25.6
2016-03-14 18:00:00,34.766666666666666,243.33333333333331,11.0,19.7
2016-03-14 19:00:00,32.4,295.0,14.0,19.0
2016-03-14 20:00:00,31.966666666666665,266.6666666666667,12.0,15.8
2016-03-14 21:00:00,31.533333333333335,238.33333333333334,10.0,16.9
2016-03-14 22:00:00,31.1,210.0,8.0,17.4
2016-03-14 23:00:00,30.5,213.33333333333334,9.333333333333334,17.9
2016-03-15 00:00:00,29.900000000000002,216.66666666666666,10.666666666666666,18.8
2016-03-15 01:00:00,29.3,220.0,12.0,20.4
2016-03-15 02:00:00,28.6,215.0,11.666666666666666,19.7
2016-03-15 03:00:00,27.9,210.0,11.333333333333334,23.9
2016-03-15 04:00:00,27.2,205.0,11.0,27.8
2016-03-15 05:00:00,27.066666666666666,213.33333333333334,12.666666666666666,28.5
2016-03-15 06:00:00,26.933333333333334,221.66666666666666,14.333333333333334,28.8
2016-03-15 07:00:00,26.8,230.0,16.0,31.8
2016-03-15 08:00:00,29.233333333333334,225.0,15.666666666666666,31.1
2016-03-15 09:00:00,31.666666666666668,220.0,15.333333333333334,29.5
2016-03-15 10:00:00,34.1,215.0,15.0,27.2
2016-03-15 11:00:00,35.6,215.0,14.666666666666666,27.8
2016-03-15 12:00:00,37.1,215.0,14.333333333333334,32.6
2016-03-15 13:00:00,38.6,215.0,14.0,28.8
2016-03-15 14:00:00,39.2,206.66666666666666,13.333333333333334,31.0
2016-03-15 15:00:00,39.8,198.33333333333334,12.666666666666666,27.7
2016-03-15 16:00:00,40.4,190.0,12.0,26.7
2016-03-15 17:00:00,37.766666666666666,196.66666666666666,15.333333333333334,27.1
2016-03-15 18:00:00,35.13333333333333,203.33333333333334,18.666666666666668,23.2
2016-03-15 19:00:00,32.5,210.0,22.0,21.1
2016-03-15 20:00:00,32.1,218.33333333333334,19.333333333333332,19.1
2016-03-15 21:00:00,31.7,226.66666666666666,16.666666666666668,19.3
2016-03-15 22:00:00,31.3,235.0,14.0,21.2
2016-03-15 23:00:00,30.366666666666667,241.66666666666666,15.333333333333334,20.9
2016-03-16 00:00:00,29.433333333333334,248.33333333333334,16.666666666666668,20.7
2016-03-16 01:00:00,28.5,255.0,18.0,22.7
2016-03-16 02:00:00,27.533333333333335,251.66666666666666,19.333333333333332,23.2
2016-03-16 03:00:00,26.566666666666666,248.33333333333334,20.666666666666668,27.7
2016-03-16 04:00:00,25.6,245.0,22.0,31.1
2016-03-16 05:00:00,25.333333333333336,236.66666666666666,22.666666666666668,46.7
2016-03-16 06:00:00,25.066666666666666,228.33333333333334,23.333333333333332,34.9
2016-03-16 07:00:00,24.8,220.0,24.0,37.5
2016-03-16 08:00:00,27.333333333333332,218.33333333333334,23.333333333333332,43.4
2016-03-16 09:00:00,29.866666666666667,216.66666666666666,22.666666666666668,43.0
2016-03-16 10:00:00,32.4,215.0,22.0,39.8
2016-03-16 11:00:00,34.333333333333336,223.33333333333334,19.666666666666668,36.6
2016-03-16 12:00:00,36.266666666666666,231.66666666666666,17.333333333333332,33.4
2016-03-16 13:00:00,38.2,240.0,15.0,33.8
2016-03-16 14:00:00,38.93333333333334,236.66666666666666,14.0,37.3
2016-03-16 15:00:00,39.666666666666664,233.33333333333334,13.0,36.1
2016-03-16 16:00:00,40.4,230.0,12.0,33.0
2016-03-16 17:00:00,38.0,225.0,14.666666666666666,27.9
2016-03-16 18:00:00,35.6,220.0,17.333333333333332,26.0
2016-03-16 19:00:00,33.2,215.0,20.0,25.5
2016-03-16 20:00:00,32.5,216.66666666666666,17.333333333333332,23.3
2016-03-16 21:00:00,31.8,218.33333333333334,14.666666666666668,21.8
2016-03-16 22:00:00,31.1,220.0,12.0,22.7
2016-03-16 23:00:00,30.166666666666668,211.66666666666666,14.333333333333334,20.7
2016-03-17 00:00:00,29.233333333333334,203.33333333333334,16.666666666666668,22.7
2016-03-17 01:00:00,28.3,195.0,19.0,25.1
2016-03-17 02:00:00,27.6,196.66666666666666,19.666666666666668,28.1
2016-03-17 03:00:00,26.9,198.33333333333334,20.333333333333332,31.8
2016-03-17 04:00:00,26.2,200.0,21.0,38.0
2016-03-17 05:00:00,25.733333333333334,198.33333333333334,20.666666666666668,40.6
2016-03-17 06:00:00,25.266666666666666,196.66666666666666,20.333333333333332,36.8
2016-03-17 07:00:00,24.8,195.0,20.0,37.1
2016-03-17 08:00:00,27.333333333333332,195.0,20.333333333333332,39.4
2016-03-17 09:00:00,29.866666666666667,195.0,20.666666666666668,39.6
2016-03-17 10:00:00,32.4,195.0,21.0,32.8
2016-03-17 11:00:00,34.333333333333336,195.0,18.666666666666668,29.8
2016-03-17 12:00:00,36.266666666666666,195.0,16.333333333333332,27.8
2016-03-17 13:00:00,38.2,195.0,14.0,29.4
2016-03-17 14:00:00,38.9,190.0,12.0,33.6
2016-03-17 15:00:00,39.6,185.0,10.0,37.3
2016-03-17 16:00:00,40.3,180.0,8.0,35.3
2016-03-17 17:00:00,37.666666666666664,213.33333333333334,9.0,29.2
2016-03-17 18:00:00,35.03333333333333,246.66666666666669,10.0,26.9
2016-03-17 19:00:00,32.4,280.0,11.0,24.5
2016-03-17 20:00:00,31.7,255.0,10.333333333333334,23.3
2016-03-17 21:00:00,31.0,230.0,9.666666666666666,22.3
2016-03-17 22:00:00,30.3,205.0,9.0,21.3
2016-03-17 23:00:00,29.733333333333334,220.0,8.666666666666666,21.0
2016-03-18 00:00:00,29.166666666666668,235.0,8.333333333333334,20.3
2016-03-18 01:00:00,28.6,250.0,8.0,22.8
2016-03-18 02:00:00,28.0,243.33333333333334,8.333333333333334,25.6
2016-03-18 03:00:00,27.400000000000002,236.66666666666666,8.666666666666666,28.4
2016-03-18 04:00:00,26.8,230.0,9.0,31.7
2016-03-18 05:00:00,26.633333333333333,233.33333333333334,10.0,33.5
2016-03-18 06:00:00,26.46666666666667,236.66666666666666,11.0,34.4
2016-03-18 07:00:00,26.3,240.0,12.0,35.5
2016-03-18 08:00:00,28.866666666666667,235.0,11.666666666666666,38.5
2016-03-18 09:00:00,31.433333333333334,230.0,11.333333333333334,35.0
2016-03-18 10:00:00,34.0,225.0,11.0,33.2
2016-03-18 11:00:00,35.86666666666667,228.33333333333334,10.666666666666666,31.0
2016-03-18 12:00:00,37.733333333333334,231.66666666666666,10.333333333333334,31.5
2016-03-18 13:00:00,39.6,235.0,10.0,34.0
2016-03-18 14:00:00,40.06666666666667,230.0,10.0,37.2
2016-03-18 15:00:00,40.53333333333333,225.0,10.0,35.6
2016-03-18 16:00:00,41.0,220.0,10.0,29.7
2016-03-18 17:00:00,38.4,220.0,13.0,27.6
2016-03-18 18:00:00,35.800000000000004,220.0,16.0,24.8
2016-03-18 19:00:00,33.2,220.0,19.0,25.3
2016-03-18 20:00:00,32.7,218.33333333333334,18.333333333333332,25.0
2016-03-18 21:00:00,32.2,216.66666666666666,17.666666666666668,25.2
2016-03-18 22:00:00,31.7,215.0,17.0,26.4
2016-03-18 23:00:00,31.03333333333333,223.33333333333334,16.0,26.1
2016-03-19 00:00:00,30.366666666666667,231.66666666666666,15.0,24.2
2016-03-19 01:00:00,29.7,240.0,14.0,25.9
2016-03-19 02:00:00,28.866666666666667,240.0,13.666666666666666,29.1
2016-03-19 03:00:00,28.03333333333333,240.0,13.333333333333334,31.3
2016-03-19 04:00:00,27.2,240.0,13.0,32.1
2016-03-19 05:00:00,26.933333333333334,236.66666666666666,14.666666666666666,32.5
2016-03-19 06:00:00,26.666666666666664,233.33333333333334,16.333333333333332,33.2
2016-03-19 07:00:00,26.4,230.0,18.0,35.0
2016-03-19 08:00:00,28.8,231.66666666666666,17.0,42.3
2016-03-19 09:00:00,31.2,233.33333333333334,16.0,45.0
2016-03-19 10:00:00,33.6,235.0,15.0,40.1
2016-03-19 11:00:00,35.46666666666667,236.66666666666666,14.0,36.3
2016-03-19 12:00:00,37.333333333333336,238.33333333333334,13.0,38.2
2016-03-19 13:00:00,39.2,240.0,12.0,40.3
2016-03-19 14:00:00,39.9,243.33333333333334,11.0,38.0
2016-03-19 15:00:00,40.6,246.66666666666666,10.0,41.4
2016-03-19 16:00:00,41.3,250.0,9.0,39.6
2016-03-19 17:00:00,38.9,250.0,11.0,39.5
2016-03-19 18:00:00,36.5,250.0,13.0,37.3
2016-03-19 19:00:00,34.1,250.0,15.0,40.3
2016-03-19 20:00:00,33.3,245.0,14.0,38.4
2016-03-19 21:00:00,32.5,240.0,13.0,38.5
