datetime,Temp(C),lat,long,WindDir,Wind Speed(km/h),PM2.5
2016-03-05 06:00:00,26.566666666666666,16.446700000000405,102.83299999999046,171.66666666666666,24.0,74.3
2016-03-05 07:00:00,26.7,16.4467,102.833,170.0,28.0,74.2
2016-03-05 08:00:00,28.766666666666666,16.446700000000405,102.83299999999046,173.33333333333334,26.333333333333332,74.2
2016-03-05 09:00:00,30.833333333333332,16.446700000000405,102.83299999999046,176.66666666666666,24.666666666666668,74.2
2016-03-05 10:00:00,32.9,16.4467,102.833,180.0,23.0,74.2
2016-03-05 11:00:00,33.63333333333333,16.446700000000405,102.83299999999046,188.33333333333334,19.666666666666668,74.2
2016-03-05 12:00:00,34.36666666666667,16.446700000000405,102.83299999999046,196.66666666666666,16.333333333333332,74.3
2016-03-05 13:00:00,35.1,16.4467,102.833,205.0,13.0,74.4
2016-03-05 14:00:00,35.4,16.446700000000405,102.83299999999046,208.33333333333334,12.0,74.4
2016-03-05 15:00:00,35.7,16.446700000000405,102.83299999999046,211.66666666666666,11.0,74.4
2016-03-05 16:00:00,36.0,16.4467,102.833,215.0,10.0,74.3
2016-03-05 17:00:00,34.86666666666667,16.446700000000405,102.83299999999046,210.0,10.333333333333334,74.3
2016-03-05 18:00:00,33.733333333333334,16.446700000000405,102.83299999999046,205.0,10.666666666666666,74.3
2016-03-05 19:00:00,32.6,16.4467,102.833,200.0,11.0,74.3
2016-03-05 20:00:00,31.900000000000002,16.446700000000405,102.83299999999046,206.66666666666666,11.0,74.2
2016-03-05 21:00:00,31.2,16.446700000000405,102.83299999999046,213.33333333333334,11.0,74.2
2016-03-05 22:00:00,30.5,16.4467,102.833,220.0,11.0,74.2
2016-03-05 23:00:00,29.833333333333332,16.446700000000405,102.83299999999046,228.33333333333334,8.666666666666666,74.2
2016-03-06 00:00:00,29.166666666666668,16.446700000000405,102.83299999999046,236.66666666666666,6.333333333333333,73.3
2016-03-06 01:00:00,28.5,16.4467,102.833,245.0,4.0,70.15
2016-03-06 02:00:00,28.1,16.446700000000405,102.83299999999046,221.66666666666666,5.0,67.0
2016-03-06 03:00:00,27.7,16.446700000000405,102.83299999999046,198.33333333333334,6.0,69.7
2016-03-06 04:00:00,27.3,16.4467,102.833,175.0,7.0,64.4
2016-03-06 05:00:00,27.366666666666667,16.446700000000405,102.83299999999046,171.66666666666666,8.666666666666666,61.5
2016-03-06 06:00:00,27.433333333333334,16.446700000000405,102.83299999999046,168.33333333333334,10.333333333333334,54.7
2016-03-06 07:00:00,27.5,16.4467,102.833,165.0,12.0,51.5
2016-03-06 08:00:00,29.033333333333335,16.446700000000405,102.83299999999046,168.33333333333334,13.333333333333334,52.2
2016-03-06 09:00:00,30.566666666666666,16.446700000000405,102.83299999999046,171.66666666666666,14.666666666666666,53.1
2016-03-06 10:00:00,32.1,16.4467,102.833,175.0,16.0,52.3
2016-03-06 11:00:00,33.13333333333333,16.446700000000405,102.83299999999046,173.33333333333334,14.666666666666666,52.8
2016-03-06 12:00:00,34.16666666666667,16.446700000000405,102.83299999999046,171.66666666666666,13.333333333333334,54.9
2016-03-06 13:00:00,35.2,16.4467,102.833,170.0,12.0,64.2
2016-03-06 14:00:00,35.266666666666666,16.446700000000405,102.83299999999046,175.0,11.333333333333334,64.2
2016-03-06 15:00:00,35.333333333333336,16.446700000000405,102.83299999999046,180.0,10.666666666666666,57.9
2016-03-06 16:00:00,35.4,16.4467,102.833,185.0,10.0,54.0
2016-03-06 17:00:00,34.46666666666667,16.446700000000405,102.83299999999046,185.0,10.666666666666666,52.3
2016-03-06 18:00:00,33.53333333333333,16.446700000000405,102.83299999999046,185.0,11.333333333333334,41.9
2016-03-06 19:00:00,32.6,16.4467,102.833,185.0,12.0,41.2
2016-03-06 20:00:00,32.13333333333333,16.446700000000405,102.83299999999046,191.66666666666666,12.333333333333334,43.8
2016-03-06 21:00:00,31.666666666666668,16.446700000000405,102.83299999999046,198.33333333333334,12.666666666666666,41.8
2016-03-06 22:00:00,31.2,16.4467,102.833,205.0,13.0,45.2
2016-03-06 23:00:00,30.666666666666668,16.446700000000405,102.83299999999046,213.33333333333334,12.333333333333334,47.3
2016-03-07 00:00:00,30.133333333333333,16.446700000000405,102.83299999999046,221.66666666666666,11.666666666666666,46.6
2016-03-07 01:00:00,29.6,16.4467,102.833,230.0,11.0,58.7
2016-03-07 02:00:00,29.0,16.446700000000405,102.83299999999046,230.0,9.666666666666666,70.4
2016-03-07 03:00:00,28.400000000000002,16.446700000000405,102.83299999999046,230.0,8.333333333333334,58.7
2016-03-07 04:00:00,27.8,16.4467,102.833,230.0,7.0,53.3
2016-03-07 05:00:00,28.15,16.446700000000405,102.83299999999046,255.0,9.0,48.2
2016-03-07 07:00:00,28.5,16.4467,102.833,280.0,11.0,43.9
2016-03-07 08:00:00,30.366666666666667,16.446700000000405,102.83299999999046,275.0,11.333333333333334,41.9
2016-03-07 09:00:00,32.233333333333334,16.446700000000405,102.83299999999046,270.0,11.666666666666666,45.9
2016-03-07 10:00:00,34.1,16.4467,102.833,265.0,12.0,48.1
2016-03-07 11:00:00,34.7,16.446700000000405,102.83299999999046,260.0,11.333333333333334,43.6
2016-03-07 12:00:00,35.3,16.446700000000405,102.83299999999046,255.0,10.666666666666666,44.8
2016-03-07 13:00:00,35.9,16.4467,102.833,250.0,10.0,57.2
2016-03-07 14:00:00,35.9,16.446700000000405,102.83299999999046,241.66666666666666,11.0,63.7
2016-03-07 15:00:00,35.9,16.446700000000405,102.83299999999046,233.33333333333334,12.0,58.5
2016-03-07 16:00:00,35.9,16.4467,102.833,225.0,13.0,55.3
2016-03-07 17:00:00,34.766666666666666,16.446700000000405,102.83299999999046,225.0,13.333333333333334,53.3
2016-03-07 18:00:00,33.63333333333333,16.446700000000405,102.83299999999046,225.0,13.666666666666666,52.1
2016-03-07 19:00:00,32.5,16.4467,102.833,225.0,14.0,46.4
2016-03-07 20:00:00,32.1,16.446700000000405,102.83299999999046,226.66666666666666,14.333333333333334,48.1
2016-03-07 21:00:00,31.7,16.446700000000405,102.83299999999046,228.33333333333334,14.666666666666666,47.9
2016-03-07 22:00:00,31.3,16.4467,102.833,230.0,15.0,49.4
2016-03-07 23:00:00,30.766666666666666,16.446700000000405,102.83299999999046,225.0,17.0,52.6
2016-03-08 00:00:00,30.233333333333334,16.446700000000405,102.83299999999046,220.0,19.0,49.7
2016-03-08 01:00:00,29.7,16.4467,102.833,215.0,21.0,49.8
2016-03-08 02:00:00,29.333333333333332,16.446700000000405,102.83299999999046,215.0,21.666666666666668,49.4
2016-03-08 03:00:00,28.96666666666667,16.446700000000405,102.83299999999046,215.0,22.333333333333332,46.1
2016-03-08 04:00:00,28.6,16.4467,102.833,215.0,23.0,46.8
2016-03-08 06:00:00,28.700000000000003,16.446700000000405,102.83299999999046,220.0,22.5,47.5
2016-03-08 07:00:00,28.8,16.4467,102.833,225.0,22.0,43.6
2016-03-08 08:00:00,30.833333333333332,16.446700000000405,102.83299999999046,230.0,21.666666666666668,41.5
2016-03-08 09:00:00,32.86666666666667,16.446700000000405,102.83299999999046,235.0,21.333333333333332,35.6
2016-03-08 10:00:00,34.9,16.4467,102.833,240.0,21.0,38.2
2016-03-08 11:00:00,35.8,16.446700000000405,102.83299999999046,246.66666666666666,19.333333333333332,38.8
2016-03-08 12:00:00,36.7,16.446700000000405,102.83299999999046,253.33333333333334,17.666666666666668,38.9
2016-03-08 13:00:00,37.6,16.4467,102.833,260.0,16.0,43.5
2016-03-08 14:00:00,38.03333333333333,16.446700000000405,102.83299999999046,253.33333333333334,16.333333333333332,48.1
2016-03-08 15:00:00,38.46666666666667,16.446700000000405,102.83299999999046,246.66666666666666,16.666666666666668,43.1
2016-03-08 16:00:00,38.9,16.4467,102.833,240.0,17.0,51.5
2016-03-08 17:00:00,37.666666666666664,16.446700000000405,102.83299999999046,236.66666666666666,18.666666666666668,53.7
2016-03-08 18:00:00,36.43333333333334,16.446700000000405,102.83299999999046,233.33333333333334,20.333333333333332,51.5
2016-03-08 19:00:00,35.2,16.4467,102.833,230.0,22.0,48.5
2016-03-08 20:00:00,34.46666666666667,16.446700000000405,102.83299999999046,226.66666666666666,21.333333333333332,50.4
2016-03-08 21:00:00,33.733333333333334,16.446700000000405,102.83299999999046,223.33333333333334,20.666666666666668,48.7
2016-03-08 22:00:00,33.0,16.4467,102.833,220.0,20.0,49.3
2016-03-08 23:00:00,32.13333333333333,16.446700000000405,102.83299999999046,218.33333333333334,20.333333333333332,52.6
2016-03-09 00:00:00,31.266666666666666,16.446700000000405,102.83299999999046,216.66666666666666,20.666666666666668,57.4
2016-03-09 01:00:00,30.4,16.4467,102.833,215.0,21.0,64.2
2016-03-09 02:00:00,29.9,16.446700000000405,102.83299999999046,220.0,19.0,67.8
2016-03-09 03:00:00,29.4,16.446700000000405,102.83299999999046,225.0,17.0,64.1
2016-03-09 04:00:00,28.9,16.4467,102.833,230.0,15.0,56.9
2016-03-09 05:00:00,28.866666666666667,16.446700000000405,102.83299999999046,238.33333333333334,14.0,47.7
2016-03-09 06:00:00,28.833333333333332,16.446700000000405,102.83299999999046,246.66666666666666,13.0,43.2
2016-03-09 07:00:00,28.8,16.4467,102.833,255.0,12.0,35.6
2016-03-09 08:00:00,30.833333333333332,16.446700000000405,102.83299999999046,245.0,12.333333333333334,37.1
2016-03-09 09:00:00,32.86666666666667,16.446700000000405,102.83299999999046,235.0,12.666666666666666,36.8
2016-03-09 10:00:00,34.9,16.4467,102.833,225.0,13.0,35.8
2016-03-09 13:00:00,38.4,16.4467,102.833,230.0,18.0,73.0
2016-03-09 14:00:00,38.733333333333334,16.446700000000405,102.83299999999046,230.0,18.333333333333332,45.2
2016-03-09 15:00:00,39.06666666666666,16.446700000000405,102.83299999999046,230.0,18.666666666666668,49.9
2016-03-09 16:00:00,39.4,16.4467,102.833,230.0,19.0,48.8
2016-03-09 17:00:00,38.06666666666666,16.446700000000405,102.83299999999046,228.33333333333334,20.666666666666668,50.4
2016-03-09 18:00:00,36.733333333333334,16.446700000000405,102.83299999999046,226.66666666666666,22.333333333333332,49.5
2016-03-09 19:00:00,35.4,16.4467,102.833,225.0,24.0,48.7
2016-03-09 20:00:00,34.6,16.446700000000405,102.83299999999046,225.0,21.333333333333332,49.9
2016-03-09 21:00:00,33.8,16.446700000000405,102.83299999999046,225.0,18.666666666666668,49.6
2016-03-09 22:00:00,33.0,16.4467,102.833,225.0,16.0,49.6
2016-03-09 23:00:00,32.2,16.446700000000405,102.83299999999046,226.66666666666666,15.666666666666666,53.9
2016-03-10 00:00:00,31.400000000000002,16.446700000000405,102.83299999999046,228.33333333333334,15.333333333333334,56.2
2016-03-10 01:00:00,30.6,16.4467,102.833,230.0,15.0,67.2
2016-03-10 02:00:00,29.933333333333334,16.446700000000405,102.83299999999046,241.66666666666666,16.666666666666668,76.7
2016-03-10 03:00:00,29.26666666666667,16.446700000000405,102.83299999999046,253.33333333333334,18.333333333333332,70.8
2016-03-10 04:00:00,28.6,16.4467,102.833,265.0,20.0,64.4
2016-03-10 05:00:00,28.76666666666667,16.446700000000405,102.83299999999046,271.6666666666667,17.666666666666668,50.0
2016-03-10 06:00:00,28.933333333333334,16.446700000000405,102.83299999999046,278.3333333333333,15.333333333333332,44.9
2016-03-10 07:00:00,29.1,16.4467,102.833,285.0,13.0,39.7
2016-03-10 09:00:00,32.2,16.446700000000405,102.83299999999046,277.5,11.0,37.0
2016-03-10 10:00:00,35.3,16.4467,102.833,270.0,9.0,39.5
2016-03-10 11:00:00,36.4,16.446700000000405,102.83299999999046,260.0,7.0,39.3
2016-03-10 12:00:00,37.5,16.446700000000405,102.83299999999046,250.0,5.0,52.2
2016-03-10 13:00:00,38.6,16.4467,102.833,240.0,3.0,53.4
2016-03-10 14:00:00,38.9,16.446700000000405,102.83299999999046,220.0,3.6666666666666665,55.1
2016-03-10 15:00:00,39.2,16.446700000000405,102.83299999999046,200.0,4.333333333333333,60.7
2016-03-10 16:00:00,39.5,16.4467,102.833,180.0,5.0,61.9
2016-03-10 17:00:00,38.46666666666667,16.446700000000405,102.83299999999046,178.33333333333334,6.666666666666667,59.0
2016-03-10 18:00:00,37.43333333333333,16.446700000000405,102.83299999999046,176.66666666666666,8.333333333333334,51.3
2016-03-10 19:00:00,36.4,16.4467,102.833,175.0,10.0,55.5
2016-03-10 20:00:00,35.43333333333333,16.446700000000405,102.83299999999046,178.33333333333334,11.0,52.8
2016-03-10 21:00:00,34.46666666666667,16.446700000000405,102.83299999999046,181.66666666666666,12.0,39.3
2016-03-10 22:00:00,33.5,16.4467,102.833,185.0,13.0,25.2
2016-03-10 23:00:00,31.466666666666665,16.446700000000405,102.83299999999046,190.0,14.0,23.1
2016-03-11 00:00:00,29.433333333333334,16.446700000000405,102.83299999999046,195.0,15.0,22.7
2016-03-11 01:00:00,27.4,16.4467,102.833,200.0,16.0,24.5
2016-03-11 02:00:00,26.633333333333333,16.446700000000405,102.83299999999046,196.66666666666666,16.333333333333332,25.2
2016-03-11 03:00:00,25.866666666666667,16.446700000000405,102.83299999999046,193.33333333333334,16.666666666666668,29.3
2016-03-11 04:00:00,25.1,16.4467,102.833,190.0,17.0,29.3
2016-03-11 05:00:00,24.96666666666667,16.446700000000405,102.83299999999046,190.0,16.666666666666668,28.8
2016-03-11 06:00:00,24.833333333333332,16.446700000000405,102.83299999999046,190.0,16.333333333333332,30.7
2016-03-11 07:00:00,24.7,16.4467,102.833,190.0,16.0,32.2
2016-03-11 08:00:00,25.966666666666665,16.446700000000405,102.83299999999046,190.0,14.666666666666666,31.7
2016-03-11 09:00:00,27.233333333333334,16.446700000000405,102.83299999999046,190.0,13.333333333333334,31.8
2016-03-11 10:00:00,28.5,16.4467,102.833,190.0,12.0,31.7
2016-03-11 11:00:00,30.233333333333334,16.446700000000405,102.83299999999046,166.66666666666666,11.0,32.0
2016-03-11 12:00:00,31.96666666666667,16.446700000000405,102.83299999999046,143.33333333333334,10.0,31.8
2016-03-11 13:00:00,33.7,16.4467,102.833,120.0,9.0,31.9
2016-03-11 14:00:00,34.266666666666666,16.446700000000405,102.83299999999046,128.33333333333334,9.333333333333334,31.9
2016-03-11 15:00:00,34.833333333333336,16.446700000000405,102.83299999999046,136.66666666666666,9.666666666666666,31.8
2016-03-11 16:00:00,35.4,16.4467,102.833,145.0,10.0,31.8
2016-03-11 17:00:00,34.13333333333333,16.446700000000405,102.83299999999046,151.66666666666666,12.333333333333334,31.8
2016-03-11 18:00:00,32.86666666666667,16.446700000000405,102.83299999999046,158.33333333333334,14.666666666666668,31.7
2016-03-11 19:00:00,31.6,16.4467,102.833,165.0,17.0,31.7
2016-03-11 20:00:00,30.333333333333336,16.446700000000405,102.83299999999046,173.33333333333334,20.0,32.0
2016-03-11 21:00:00,29.066666666666666,16.446700000000405,102.83299999999046,181.66666666666666,23.0,31.9
2016-03-11 22:00:00,27.8,16.4467,102.833,190.0,26.0,31.7
2016-03-11 23:00:00,27.1,16.446700000000405,102.83299999999046,190.0,25.0,31.7
2016-03-12 00:00:00,26.4,16.446700000000405,102.83299999999046,190.0,24.0,31.7
2016-03-12 01:00:00,25.7,16.4467,102.833,190.0,23.0,31.8
2016-03-12 02:00:00,25.233333333333334,16.446700000000405,102.83299999999046,188.33333333333334,25.333333333333332,32.0
2016-03-12 03:00:00,24.766666666666666,16.446700000000405,102.83299999999046,186.66666666666666,27.666666666666668,32.0
2016-03-12 04:00:00,24.3,16.4467,102.833,185.0,30.0,32.1
2016-03-12 05:00:00,24.033333333333335,16.446700000000405,102.83299999999046,186.66666666666666,29.666666666666668,32.0
2016-03-12 06:00:00,23.766666666666666,16.446700000000405,102.83299999999046,188.33333333333334,29.333333333333332,31.8
2016-03-12 07:00:00,23.5,16.4467,102.833,190.0,29.0,31.8
2016-03-12 08:00:00,25.166666666666668,16.446700000000405,102.83299999999046,195.0,27.333333333333332,31.9
2016-03-12 09:00:00,26.833333333333332,16.446700000000405,102.83299999999046,200.0,25.666666666666668,31.8
2016-03-12 10:00:00,28.5,16.4467,102.833,205.0,24.0,31.7
2016-03-12 11:00:00,30.066666666666666,16.446700000000405,102.83299999999046,205.0,21.666666666666668,31.8
2016-03-12 12:00:00,31.633333333333336,16.446700000000405,102.83299999999046,205.0,19.333333333333332,31.8
2016-03-12 13:00:00,33.2,16.4467,102.833,205.0,17.0,31.9
2016-03-12 14:00:00,33.9,16.446700000000405,102.83299999999046,210.0,17.0,31.8
2016-03-12 15:00:00,34.6,16.446700000000405,102.83299999999046,215.0,17.0,31.8
2016-03-12 16:00:00,35.3,16.4467,102.833,220.0,17.0,31.8
2016-03-12 17:00:00,34.266666666666666,16.446700000000405,102.83299999999046,218.33333333333334,19.0,31.8
2016-03-12 18:00:00,33.233333333333334,16.446700000000405,102.83299999999046,216.66666666666666,21.0,31.8
2016-03-12 19:00:00,32.2,16.4467,102.833,215.0,23.0,31.7
2016-03-12 20:00:00,31.666666666666668,16.446700000000405,102.83299999999046,220.0,23.0,31.7
2016-03-12 21:00:00,31.133333333333336,16.446700000000405,102.83299999999046,225.0,23.0,31.7
2016-03-12 22:00:00,30.6,16.4467,102.833,230.0,23.0,31.6
2016-03-12 23:00:00,29.933333333333334,16.446700000000405,102.83299999999046,233.33333333333334,23.333333333333332,31.6
2016-03-13 00:00:00,29.26666666666667,16.446700000000405,102.83299999999046,236.66666666666666,23.666666666666668,47.6
2016-03-13 01:00:00,28.6,16.4467,102.833,240.0,24.0,47.3
2016-03-13 02:00:00,28.400000000000002,16.446700000000405,102.83299999999046,241.66666666666666,24.666666666666668,51.8
2016-03-13 03:00:00,28.2,16.446700000000405,102.83299999999046,243.33333333333334,25.333333333333332,53.2
2016-03-13 04:00:00,28.0,16.4467,102.833,245.0,26.0,51.5
2016-03-13 05:00:00,27.766666666666666,16.446700000000405,102.83299999999046,241.66666666666666,23.666666666666668,51.8
2016-03-13 06:00:00,27.533333333333335,16.446700000000405,102.83299999999046,238.33333333333334,21.333333333333332,44.6
2016-03-13 07:00:00,27.3,16.4467,102.833,235.0,19.0,48.8
2016-03-13 08:00:00,30.25,16.446700000000405,102.83299999999046,232.5,19.5,48.1
2016-03-13 10:00:00,33.2,16.4467,102.833,230.0,20.0,47.1
2016-03-13 11:00:00,34.6,16.446700000000405,102.83299999999046,220.0,17.333333333333332,48.7
2016-03-13 12:00:00,36.0,16.446700000000405,102.83299999999046,210.0,14.666666666666668,45.9
2016-03-13 13:00:00,37.4,16.4467,102.833,200.0,12.0,45.1
2016-03-13 14:00:00,37.8,16.446700000000405,102.83299999999046,210.0,15.0,59.5
2016-03-13 15:00:00,38.2,16.446700000000405,102.83299999999046,220.0,18.0,67.2
2016-03-13 16:00:00,38.6,16.4467,102.833,230.0,21.0,61.3
2016-03-13 17:00:00,37.1,16.446700000000405,102.83299999999046,231.66666666666666,21.666666666666668,52.4
2016-03-13 18:00:00,35.6,16.446700000000405,102.83299999999046,233.33333333333334,22.333333333333332,50.4
2016-03-13 19:00:00,34.1,16.4467,102.833,235.0,23.0,47.3
2016-03-13 20:00:00,33.43333333333334,16.446700000000405,102.83299999999046,228.33333333333334,21.0,45.0
2016-03-13 21:00:00,32.766666666666666,16.446700000000405,102.83299999999046,221.66666666666666,19.0,48.4
2016-03-13 22:00:00,32.1,16.4467,102.833,215.0,17.0,45.2
2016-03-13 23:00:00,31.066666666666666,16.446700000000405,102.83299999999046,213.33333333333334,13.666666666666666,49.9
2016-03-14 00:00:00,30.033333333333335,16.446700000000405,102.83299999999046,211.66666666666666,10.333333333333332,46.7
2016-03-14 01:00:00,29.0,16.4467,102.833,210.0,7.0,53.2
2016-03-14 02:00:00,28.5,16.446700000000405,102.83299999999046,221.66666666666666,8.333333333333334,56.7
2016-03-14 03:00:00,28.0,16.446700000000405,102.83299999999046,233.33333333333334,9.666666666666666,64.7
2016-03-14 04:00:00,27.5,16.4467,102.833,245.0,11.0,72.5
2016-03-14 05:00:00,27.666666666666668,16.446700000000405,102.83299999999046,230.0,11.333333333333334,66.0
2016-03-14 06:00:00,27.833333333333332,16.446700000000405,102.83299999999046,215.0,11.666666666666666,59.6
2016-03-14 07:00:00,28.0,16.4467,102.833,200.0,12.0,60.6
2016-03-14 08:00:00,30.066666666666666,16.446700000000405,102.83299999999046,205.0,11.333333333333334,47.6
2016-03-14 09:00:00,32.13333333333333,16.446700000000405,102.83299999999046,210.0,10.666666666666666,45.4
2016-03-14 10:00:00,34.2,16.4467,102.833,215.0,10.0,47.2
2016-03-14 11:00:00,35.46666666666667,16.446700000000405,102.83299999999046,216.66666666666666,9.666666666666666,44.7
2016-03-14 12:00:00,36.733333333333334,16.446700000000405,102.83299999999046,218.33333333333334,9.333333333333334,45.4
2016-03-14 13:00:00,38.0,16.4467,102.833,220.0,9.0,43.5
2016-03-14 14:00:00,38.36666666666667,16.446700000000405,102.83299999999046,220.0,8.333333333333334,53.5
2016-03-14 15:00:00,38.733333333333334,16.446700000000405,102.83299999999046,220.0,7.666666666666667,64.6
2016-03-14 16:00:00,39.1,16.4467,102.833,220.0,7.0,55.7
2016-03-14 17:00:00,37.53333333333333,16.446700000000405,102.83299999999046,211.66666666666666,7.666666666666667,54.3
2016-03-14 18:00:00,35.96666666666667,16.446700000000405,102.83299999999046,203.33333333333334,8.333333333333334,50.9
2016-03-14 19:00:00,34.4,16.4467,102.833,195.0,9.0,51.2
2016-03-14 20:00:00,33.766666666666666,16.446700000000405,102.83299999999046,193.33333333333334,10.0,46.9
2016-03-14 21:00:00,33.13333333333333,16.446700000000405,102.83299999999046,191.66666666666666,11.0,50.1
2016-03-14 22:00:00,32.5,16.4467,102.833,190.0,12.0,51.400000000000006
2016-03-14 23:00:00,31.333333333333332,16.446700000000405,102.83299999999046,196.66666666666666,13.666666666666666,52.7
2016-03-15 00:00:00,30.166666666666668,16.446700000000405,102.83299999999046,203.33333333333334,15.333333333333334,49.3
2016-03-15 01:00:00,29.0,16.4467,102.833,210.0,17.0,32.7
2016-03-15 02:00:00,28.3,16.446700000000405,102.83299999999046,206.66666666666666,18.333333333333332,33.5
2016-03-15 03:00:00,27.599999999999998,16.446700000000405,102.83299999999046,203.33333333333334,19.666666666666668,36.1
2016-03-15 04:00:00,26.9,16.4467,102.833,200.0,21.0,39.8
2016-03-15 05:00:00,26.566666666666666,16.446700000000405,102.83299999999046,220.0,16.0,48.4
2016-03-15 06:00:00,26.23333333333333,16.446700000000405,102.83299999999046,240.0,11.0,53.4
2016-03-15 07:00:00,25.9,16.4467,102.833,260.0,6.0,53.8
2016-03-15 08:00:00,27.966666666666665,16.446700000000405,102.83299999999046,260.0,6.0,49.2
2016-03-15 09:00:00,30.033333333333335,16.446700000000405,102.83299999999046,260.0,6.0,48.6
2016-03-15 10:00:00,32.1,16.4467,102.833,260.0,6.0,43.3
2016-03-15 11:00:00,33.733333333333334,16.446700000000405,102.83299999999046,251.66666666666666,7.0,47.4
2016-03-15 12:00:00,35.36666666666667,16.446700000000405,102.83299999999046,243.33333333333334,8.0,49.5
2016-03-15 13:00:00,37.0,16.4467,102.833,235.0,9.0,42.3
2016-03-15 14:00:00,37.63333333333333,16.446700000000405,102.83299999999046,236.66666666666666,10.0,50.6
2016-03-15 15:00:00,38.266666666666666,16.446700000000405,102.83299999999046,238.33333333333334,11.0,51.7
2016-03-15 16:00:00,38.9,16.4467,102.833,240.0,12.0,62.3
2016-03-15 17:00:00,37.666666666666664,16.446700000000405,102.83299999999046,235.0,13.333333333333334,58.7
2016-03-15 18:00:00,36.43333333333334,16.446700000000405,102.83299999999046,230.0,14.666666666666666,56.3
2016-03-15 19:00:00,35.2,16.4467,102.833,225.0,16.0,53.7
2016-03-15 20:00:00,34.766666666666666,16.446700000000405,102.83299999999046,228.33333333333334,15.0,50.9
2016-03-15 21:00:00,34.333333333333336,16.446700000000405,102.83299999999046,231.66666666666666,14.0,43.7
2016-03-15 22:00:00,33.9,16.4467,102.833,235.0,13.0,42.7
2016-03-15 23:00:00,32.93333333333333,16.446700000000405,102.83299999999046,240.0,12.666666666666666,41.2
2016-03-16 00:00:00,31.966666666666665,16.446700000000405,102.83299999999046,245.0,12.333333333333334,45.8
2016-03-16 01:00:00,31.0,16.4467,102.833,250.0,12.0,46.6
